,budget,popularity,revenue,runtime,vote_average,2,3,4,5
20,4.037675445749909,1.7887877785922348,3.5386060301831446,1.2931443786961156,0.19866316966750255,556,1478,3474,3063
21,3.6980642070618397,0.30007400332210193,1.1117586883486112,1.4901503791945794,-0.1541019632137939,1242,1764,327,3132
22,4.830101669355404,1.9172524478324489,4.671844877622068,2.524431881811513,1.4921353235655899,98,259,289,160
23,3.2452492221444142,0.4518775049679357,1.4501368768786762,0.16035987582995015,-0.6244554737221899,2743,189,143,69
24,3.856549451782939,0.9719522879127432,2.4271778602653735,3.8049708850515263,0.31625154729460103,3197,2256,3185,752
25,3.6980642070618397,2.0785455845540803,9.545004814606482,4.149731385923838,1.3745469459384914,3514,1934,1465,1253
26,4.830101669355404,4.883439516641466,5.7430880006902925,1.8349108800668905,0.9041934354300954,2155,1940,47,3132
27,3.9018309502746815,1.077545889916929,1.069745078805613,1.0468868780730363,-0.9772206066034863,1795,962,2853,2560
28,2.566026744768276,11.16754291559483,7.722969584261321,0.702126377200725,0.19866316966750255,495,1486,451,2227
29,3.6980642070618397,1.8783056427349443,5.497166800183209,1.637904879568427,0.6690166801758985,3242,1626,2743,2674
30,3.6980642070618397,0.2282389231972597,3.712015263328199,0.8498808775745726,0.43383992492170054,5,38,3132,3089
31,3.6980642070618397,1.441288082947121,6.08460001149416,0.9976353779484204,0.551428302548799,47,1735,1370,170
32,3.6980642070618397,1.4654742031802042,5.040594147393983,-0.08589762479312932,0.08107479204040408,772,2050,1809,1386
33,3.9244716995205526,-0.6642271308705373,1.9289956434925195,-0.2829036252915929,-0.03651358558669543,202,101,1990,660
34,3.6980642070618397,1.7693999804064195,3.491029147546039,-0.2829036252915929,0.7866050578029969,2579,2822,1764,1705
35,2.566026744768276,-0.14851504743776514,4.000737960295368,1.9826653804407384,-0.3892787184679919,111,1253,929,3372
36,3.9244716995205526,2.5581010546036524,5.40287365915054,2.7214378823099765,-0.6244554737221899,2281,1826,1795,1234
37,3.6980642070618397,0.5658038638957251,2.1076730782490807,0.9976353779484204,-0.7420438513492883,918,3203,540,511
38,3.6980642070618397,1.771787861561474,3.2830392305834044,1.5886533794438111,0.19866316966750255,1478,556,304,143
39,3.0188417296857017,1.3304279373976384,1.603085865731843,0.7513778773253409,-0.03651358558669543,1852,1842,111,89
40,3.6980642070618397,0.6513981020454442,2.481329056012526,-0.1844006250423611,-0.6244554737221899,545,59,2659,2106
41,3.6980642070618397,0.7051949182991305,0.6125985629329339,0.20961137595456605,-1.4475741171118823,338,2155,869,214
42,3.6980642070618397,0.9368551550807281,5.268570713587573,-0.3321551254162088,1.4921353235655899,339,1654,2828,3096
43,3.6980642070618397,1.275321772252374,1.4452899405664157,0.25886287607918196,-0.5068670960950904,108,2861,276,93
44,3.4716567146031267,2.144037784950758,7.682959933625922,1.3423958788207315,1.1393701906842935,3460,1242,2965,2894
45,3.6980642070618397,1.559727416045722,2.327503432352142,0.30811437620379784,0.43383992492170054,476,3258,2975,1370
46,4.830101669355404,2.593420733110829,3.514680419043945,1.0468868780730363,1.3745469459384914,1474,540,298,860
47,3.4716567146031267,1.4586553158500346,1.9729968935876452,1.0961383781976521,1.2569585683113929,1961,1370,169,59
48,3.584860460832483,0.46211491975116115,0.4907821272786506,0.20961137595456605,-0.9772206066034863,301,3447,1465,1378
49,1.547193028704068,0.9710984118434549,1.333646985491114,1.637904879568427,1.1393701906842935,1503,1809,1370,759
50,2.566026744768276,0.9988719866132774,1.246334846822366,0.30811437620379784,-0.1541019632137939,1328,2940,1736,976
51,3.2452492221444142,0.8378258091382459,1.6445283493220804,1.0468868780730363,0.43383992492170054,227,1666,1318,192
52,3.584860460832483,0.03943363085978883,5.580632704116214,2.179671380939202,-0.2716903408408934,2155,1619,3514,3511
53,3.3584529683737703,1.3840296447235048,3.7277877975651537,0.6036233769514933,-0.7420438513492883,169,2430,1994,569
54,3.1320454759150578,0.7000644747105002,1.2285902374030027,-0.8246701266623677,0.31625154729460103,1973,671,3258,3063
55,3.3584529683737703,2.7940821227630885,2.3666268517341633,-0.8246701266623677,0.43383992492170054,2093,81,3359,712
56,3.3584529683737703,1.089653737926918,1.2920480787291968,0.6036233769514933,0.31625154729460103,1795,304,1644,1178
57,3.2452492221444142,1.119252312723384,2.26950077493895,-0.5784126260392882,1.7273120788197878,1934,370,25,2514
58,2.339619252309563,-0.1304867372306655,0.8223961183790908,-0.9231731269115995,-0.2716903408408934,1537,341,283,1630
59,3.6980642070618397,0.5169989670291751,3.6344481343601953,2.3766773814376654,-0.8596322289763878,2514,1940,1386,3361
60,3.6980642070618397,0.3592809354559262,1.191807795763473,-0.6769156262885201,0.31625154729460103,2469,3505,3503,2911
61,3.1546862930831767,1.6605253769322141,0.4154842115642906,0.702126377200725,-1.3299857394847827,338,222,41,2514
62,3.2452492221444142,0.4447705603112084,1.3649901108809106,-0.03664612466851342,-0.9772206066034863,1253,3174,929,3087
63,3.2452492221444142,1.147790408750207,3.519869875933715,1.637904879568427,0.43383992492170054,1928,404,1693,476
64,3.1999677236526716,3.197866280621725,2.3938419553330936,1.6871563796930429,0.08107479204040408,1940,131,3361,3258
65,3.3584529683737703,4.568302861991424,4.925543057884815,2.08116838068997,2.197665589328183,421,296,1845,3123
66,3.1320454759150578,1.855402775110885,3.4445280177296294,-0.6769156262885201,1.6097237011926895,1253,929,3087,1183
67,3.1320454759150578,0.2572725919078716,1.5011145949344682,-0.7754186265377518,-0.3892787184679919,1183,514,51,2503
68,2.339619252309563,2.668896372994396,2.620504050237416,0.8006293774499568,1.2569585683113929,1735,7,3524,2088
69,3.0188417296857017,0.14751034405995703,0.42528092445463395,0.8006293774499568,0.7866050578029969,2326,3294,301,1386
70,3.0188417296857017,0.3879347392623378,0.6249844035931114,-0.1844006250423611,-1.4475741171118823,3354,819,3126,2572
71,2.4528229985389194,0.9379601543936145,1.608944182827318,0.11110837570533426,-1.3299857394847827,3197,3258,3063,2597
72,3.1320454759150578,1.7993872614705742,3.498945902343129,0.6528748770761091,-0.5068670960950904,819,2880,2495,304
73,3.1320454759150578,-0.0018476934860383032,0.3550929789150459,-0.6769156262885201,-1.2123973618576842,1353,650,511,205
74,3.1999677236526716,1.4918950493363001,1.4408283900571008,0.16035987582995015,1.4921353235655899,1925,3347,2672,2560
75,3.1320454759150578,0.4989188635443497,0.8564507894341125,1.2438928785714998,-0.5068670960950904,160,59,3185,2909
76,3.1320454759150578,0.16272319336549212,1.066686593580798,0.40661737645302964,-0.8596322289763878,3359,1593,653,304
77,3.1320454759150578,2.895090137333748,4.117884658620347,-0.7754186265377518,1.9624888340739859,929,1253,304,3124
78,3.1320454759150578,1.912368364559344,4.71664258328237,-0.1844006250423611,0.43383992492170054,3132,3087,3049,2760
79,3.6980642070618397,1.4303964928273354,2.833533662368741,0.702126377200725,0.31625154729460103,3087,1242,2975,2891
80,3.0188417296857017,1.4269392059775676,1.5840536671642056,0.8498808775745726,-0.6244554737221899,3335,236,2093,2220
81,3.2452492221444142,2.3807133849929993,3.5733638964949432,-0.6276641261639041,0.7866050578029969,1724,2993,2975,48
82,3.0188417296857017,6.178823274946035,3.3101199729435824,0.9976353779484204,1.1393701906842935,77,1961,1173,3300
83,-0.21878541247389238,-0.705267913088425,-0.5957576430308604,-0.03664612466851342,-1.8003392499931787,2940,3514,2509,1366
84,3.1320454759150578,0.41780782413485523,0.23396931213817615,0.4558688765776455,-0.5068670960950904,583,374,312,2130
85,3.0188417296857017,1.2856568413213554,3.3327755334566738,1.2931443786961156,1.4921353235655899,169,3197,146,3063
86,2.9056379834563453,0.48183204446665584,3.5407221399979156,-0.8246701266623677,-0.3892787184679919,106,2436,3516,3503
87,3.4716567146031267,2.9423027616770914,0.5538060399539624,0.9976353779484204,-0.1541019632137939,826,303,233,18
88,2.9056379834563453,5.03637214596635,2.988374530673537,-0.38140662554082466,1.7273120788197878,304,3158,1756,1670
89,2.9056379834563453,1.003754472736849,1.994199449921722,-0.08589762479312932,0.9041934354300954,3514,357,274,1730
90,2.9056379834563453,0.5754376131963842,1.0854107275394176,-0.47990962579005647,0.08107479204040408,1253,69,14,3277
91,2.9056379834563453,0.6168635366160378,1.5460302775230945,0.5051203767022614,-1.6827508723660791,962,338,59,1795
92,2.9056379834563453,1.1441380985342011,2.12421793952965,-0.5784126260392882,1.3745469459384914,2112,1252,705,327
93,3.6980642070618397,1.205226758023632,1.795109527757979,-0.03664612466851342,-0.5068670960950904,276,108,43,2514
94,3.0188417296857017,12.946940672433012,3.6546470266409603,0.5543718768268773,1.8449004564468874,3427,3019,192,1354
95,2.9056379834563453,19.88168294811251,3.114868299469607,2.9184438828084405,2.0800772117010844,2514,1284,625,3373
96,2.792434237226989,4.005329983044561,3.9415738141143595,1.8841623801915064,2.0800772117010844,1253,3087,1806,1571
97,-0.4904744034243478,-0.5039567973018773,-0.17254667256938772,0.5051203767022614,0.19866316966750255,3191,2975,1370,1259
98,4.830101669355404,2.3302027894658446,5.016479135604885,2.9184438828084405,0.7866050578029969,1253,22,3174,19
99,0.030262829230691773,-0.5771706167614179,0.5435258772329464,-0.1844006250423611,0.31625154729460103,2975,2579,1253,929
100,2.566026744768276,0.9446658152300778,1.239615355860712,2.7706893824345924,1.1393701906842935,3087,1507,1465,1253
101,2.792434237226989,-0.6831177592230303,1.3478476647175575,1.0961383781976521,0.9041934354300954,3258,3185,2491,1386
102,2.792434237226989,2.855973178769884,2.9956450643037176,1.3423958788207315,0.31625154729460103,419,615,80,3514
103,2.566026744768276,0.24053780169965305,0.587494842376897,-0.03664612466851342,-0.6244554737221899,1126,237,3185,1183
104,2.792434237226989,-0.17150016826279385,0.4027719103584963,-0.5291611259146723,-0.9772206066034863,25,3207,3087,2515
105,3.0188417296857017,0.8305733527508158,1.049654094329823,0.16035987582995015,0.19866316966750255,772,638,2822,3304
106,2.792434237226989,0.4517509023468871,3.7955132708362496,-0.8246701266623677,-0.3892787184679919,86,2220,80,55
107,2.792434237226989,1.0267835436945734,1.7878389996240447,0.6528748770761091,-0.03651358558669543,2214,3174,2253,47
108,2.6792304909976323,4.988116697059815,1.8259079476513136,0.8006293774499568,-0.6244554737221899,298,46,43,2861
109,2.6792304909976323,0.6421401677340972,1.6889562180604167,0.16035987582995015,-0.1541019632137939,2554,976,3238,3207
110,2.339619252309563,0.20134703201092335,1.87327134508693,3.6079648845530627,0.31625154729460103,2436,124,2509,2464
111,2.566026744768276,-0.047870954796498846,3.304982158784702,1.6871563796930429,0.31625154729460103,39,35,1842,1671
112,2.6792304909976323,0.3386031823371523,0.3237544373947213,3.2139528835561357,-0.8596322289763878,301,3361,3273,2155
113,2.566026744768276,1.4544735505637096,4.560890712141808,1.3916473789453476,1.2569585683113929,8,190,2004,2339
114,2.566026744768276,2.113469455182251,4.328445098558855,2.3274258813130495,1.3745469459384914,190,8,2004,196
115,2.566026744768276,0.8445340083016459,2.8340615218700798,-0.8739216267869836,-0.1541019632137939,3258,3185,1961,1349
116,2.566026744768276,1.2469298439283836,2.621464728147871,-0.4306581256654406,0.6690166801758985,2430,2722,1681,1242
117,2.566026744768276,0.763170105896383,2.0147876962953117,0.25886287607918196,0.43383992492170054,2065,1386,3361,3258
118,2.566026744768276,1.0989082497749791,2.832376631056731,0.06185687558071837,1.3745469459384914,3269,1850,480,2899
119,2.566026744768276,2.5067563477326846,1.4610403798929648,1.4901503791945794,1.3745469459384914,2975,929,77,3
120,2.566026744768276,0.48467939131783355,2.723427485259619,-1.0216761271608312,-0.1541019632137939,304,1547,3273,311
121,2.566026744768276,1.5582082986752495,1.6747756441031931,-0.233652125166977,-0.5068670960950904,3049,2940,2933,1328
122,2.566026744768276,-0.6044250608918338,1.4546877688727295,-0.13514912491774522,-0.1541019632137939,1253,3520,935,929
123,2.566026744768276,1.3167057990173034,1.7400822688132322,0.9483838778238045,0.08107479204040408,293,1432,3310,3296
124,2.566026744768276,3.9352167156782945,6.40766395929831,-0.38140662554082466,1.1393701906842935,2436,3469,3516,2509
125,2.566026744768276,1.2446056776315007,3.4637682821998355,1.3916473789453476,0.43383992492170054,123,1535,2771,1349
126,3.0188417296857017,2.063535116910848,2.946965585178647,0.11110837570533426,0.551428302548799,2020,586,150,1148
127,2.566026744768276,11.611607869178206,1.4865411327980043,0.5051203767022614,1.021781813057195,1630,3087,1465,1242
128,2.566026744768276,1.1493963426060303,1.3642776764339866,1.3916473789453476,0.19866316966750255,338,687,3242,3019
129,2.566026744768276,1.6925922607709514,1.873852149929548,0.25886287607918196,0.31625154729460103,59,338,192,126
130,2.566026744768276,0.41922070254083,1.1079687736494188,-0.5784126260392882,-0.03651358558669543,2216,819,146,3191
131,2.566026744768276,-0.012451169238211325,1.0136413525281425,-1.070927627285447,-1.4475741171118823,1370,826,59,653
132,2.566026744768276,0.507114037443863,1.058612514227624,-0.5291611259146723,-0.9772206066034863,327,1253,192,3197
133,2.566026744768276,0.6605286066404487,0.7537200583058749,0.16035987582995015,-0.7420438513492883,233,3478,3436,2929
134,2.566026744768276,2.4919887894211645,3.1544969063366928,1.0468868780730363,0.9041934354300954,1940,304,212,139
135,2.566026744768276,-0.1691950536782021,-0.5957576430308604,-0.38140662554082466,-0.9772206066034863,2975,1253,3087,929
136,2.566026744768276,0.06234411346465893,0.984933006730526,-0.9231731269115995,-0.7420438513492883,2746,929,2539,2087
137,2.566026744768276,0.6873548150522244,3.0630511397057814,-0.9231731269115995,0.43383992492170054,1980,865,2609,809
138,2.566026744768276,0.1888734652783154,1.154812891224279,-0.3321551254162088,-1.9179276276202772,338,221,48,3514
139,2.566026744768276,1.0248006255078155,1.590924041081199,0.8006293774499568,0.19866316966750255,212,153,3063,1220
140,2.566026744768276,0.3381856132957532,0.5329885396480493,1.0468868780730363,0.08107479204040408,1700,540,2414,2401
141,2.566026744768276,-0.42165796348850615,-0.3814438384315182,-1.070927627285447,-0.9772206066034863,2413,1476,1230,488
142,2.5433859955224047,-0.1311040640458479,-0.24147336147705867,-1.218682127659295,-0.3892787184679919,1070,712,321,118
143,2.566026744768276,0.5957457117597604,0.10989619467197216,0.06185687558071837,-0.5068670960950904,38,20,1712,1478
144,2.4528229985389194,0.3304951101282637,0.9042363095834091,-0.8739216267869836,0.43383992492170054,2940,1004,976,2491
145,3.1320454759150578,1.131015233475216,2.1381294502420944,2.6229348820607448,0.6690166801758985,2287,1815,583,71
146,2.4528229985389194,0.5088696755479141,3.5095056975906926,-0.8246701266623677,0.08107479204040408,120,2972,2256,304
147,2.339619252309563,0.7704086157459233,1.77846203506895,1.145389878322268,-0.6244554737221899,3242,1626,3367,2743
148,2.4301822492930483,1.1143281866298347,0.6636935214200365,0.30811437620379784,-1.2123973618576842,1252,3293,2155,1388
149,2.339619252309563,0.8938048165035077,2.448061211099041,2.0319168805653542,0.08107479204040408,2514,2155,406,338
150,2.339619252309563,1.8306152139963716,1.8325873489919478,-1.070927627285447,-0.3892787184679919,2514,962,304,2193
151,0.754766805098573,0.2411324546955669,0.48005495484039273,0.25886287607918196,-0.9772206066034863,1693,1677,1219,976
152,2.4528229985389194,0.8442364536394702,2.268725611832209,-0.726167126413136,0.43383992492170054,3447,3174,2993,2464
153,2.4528229985389194,1.4439316506301543,3.22255824972719,1.145389878322268,0.551428302548799,3158,304,212,139
154,2.4528229985389194,0.987981537314587,1.0912693963946605,-0.6276641261639041,0.9041934354300954,3063,1940,1386,653
155,1.4339892824747116,-0.056693066928922294,0.5146276416195056,-0.9724246270362155,-0.5068670960950904,901,3145,3061,2770
156,2.339619252309563,0.7185535625579825,1.9147022480860667,2.179671380939202,1.1393701906842935,301,785,3087,1253
157,2.339619252309563,2.1234234329643544,0.8774113185593025,1.9826653804407384,-0.8596322289763878,677,340,2909,1645
158,2.566026744768276,1.3253443815560237,1.524037108133732,0.8498808775745726,1.2569585683113929,3063,732,69,41
159,2.316978503063692,1.5787708859044547,3.9205549972964198,0.5543718768268773,0.551428302548799,38,20,3356,1478
160,2.4528229985389194,2.0839077574276894,2.752132698196805,-0.38140662554082466,1.4921353235655899,3045,1252,211,2256
161,2.339619252309563,0.8302406037578505,0.2324215087017784,0.8498808775745726,-1.2123973618576842,2764,363,271,2155
162,2.2264155060802064,-0.26402697656482704,-0.17291523436219594,0.5543718768268773,-1.6827508723660791,1036,2405,2091,1971
163,2.11321175985085,1.0738522249362195,0.42247136972414584,2.6229348820607448,0.7866050578029969,3019,2544,2258,1952
164,2.339619252309563,-0.06534810581194214,0.973116219938228,0.8498808775745726,-0.03651358558669543,2503,2436,587,58
165,2.271697004571949,0.22345066889615797,0.7528040044196951,1.3916473789453476,-1.2123973618576842,573,174,97,89
166,2.11321175985085,0.9177512787450001,1.4481659998779763,0.012605375456102474,-1.0948089842305848,3392,3049,2513,1940
167,2.11321175985085,-0.15804361303343964,0.059776836404217965,0.702126377200725,-0.7420438513492883,536,304,2267,1672
168,2.271697004571949,-0.0305756791841703,-0.12785213145344332,-0.1844006250423611,-0.5068670960950904,540,2193,1619,962
169,2.339619252309563,1.3507116223895754,1.4409851320110698,0.702126377200725,0.31625154729460103,860,1136,576,47
170,2.2264155060802064,0.3552915126062656,1.3929623718834745,0.8991323776991885,-0.3892787184679919,1277,1626,1054,304
171,2.566026744768276,0.28024453624924966,0.56950765612401,1.3916473789453476,0.6690166801758985,306,25,3503,3028
172,1.8868042673921372,2.068882402069163,3.9606305973920084,0.25886287607918196,-0.2716903408408934,1013,3436,2843,2813
173,2.11321175985085,-0.2673362133569554,0.23091334969044483,-0.47990962579005647,-0.6244554737221899,1386,421,245,55
174,2.566026744768276,1.0196479073872997,0.30404424935615826,0.20961137595456605,-0.2716903408408934,296,3157,785,261
175,2.339619252309563,0.48610253711366563,0.41195488489797494,0.5051203767022614,-0.3892787184679919,3364,2464,823,480
176,2.2264155060802064,2.095942621408108,2.333469624275114,2.2781743811884336,1.1393701906842935,708,527,1369,3355
177,2.2264155060802064,0.5024863537119217,0.957320442075376,-0.6769156262885201,-0.2716903408408934,2947,2939,2826,2550
178,2.2264155060802064,0.07890384467580683,0.7548053141365437,-0.13514912491774522,0.31625154729460103,304,2425,708,3232
179,2.1584932583425926,1.6319450705248657,1.4573766974841433,-0.8739216267869836,0.19866316966750255,3049,1988,1725,1686
180,0.754766805098573,0.5200585351246018,1.8381129178359594,0.25886287607918196,1.1393701906842935,2085,380,304,146
181,2.11321175985085,1.6411476179720366,2.8764661014023356,-0.9724246270362155,0.6690166801758985,1980,2609,865,809
182,2.11321175985085,2.650887285622752,2.25850885930556,0.3573658763284137,0.7866050578029969,708,131,1940,1048
183,2.11321175985085,1.402159031679646,4.061890428563052,1.7856593799422746,1.2569585683113929,102,3514,3150,3063
184,2.2264155060802064,1.0360400805000787,1.4316482900544734,-0.7754186265377518,0.551428302548799,1795,3157,2193,962
185,2.1584932583425926,0.611073955119083,2.656587770564714,0.30811437620379784,-0.1541019632137939,3197,2107,1386,327
186,2.11321175985085,0.3114946207042954,0.9065838993102834,1.8349108800668905,-0.03651358558669543,1719,3449,1822,1911
187,1.6603967749334243,0.6183954882238322,1.016451209552181,-0.47990962579005647,-0.1541019632137939,1136,1837,1545,1309
188,2.0000080136214935,0.5409999319984943,1.3973872514370114,1.4408988790699635,-0.8596322289763878,3132,1210,3258,2544
189,2.11321175985085,1.7908418269742832,1.4485166219226342,-0.13514912491774522,0.43383992492170054,3258,3150,2361,25
190,2.11321175985085,1.4982584353236525,3.7452027696084986,1.5394018793191953,1.6097237011926895,114,3144,1328,776
191,2.11321175985085,0.04831463788125586,-0.32339663943774666,2.7214378823099765,-0.03651358558669543,169,3132,576,2961
192,2.11321175985085,0.4475901852097705,0.7444642585019986,-0.47990962579005647,-1.5651624947389808,2514,2961,3023,1386
193,2.056609886736172,-0.017065904650721168,1.3512769871811778,-1.3664366280331426,-0.1541019632137939,2894,2591,2214,192
194,2.045289512113236,2.522663072948895,1.3247642983720398,-0.6276641261639041,-0.2716903408408934,708,540,1370,1240
195,2.11321175985085,1.1867469963886037,1.1734137553693205,-0.726167126413136,0.43383992492170054,3087,929,1253,79
196,2.0000080136214935,2.362565887501971,4.771192553688625,2.08116838068997,1.3745469459384914,2975,2579,2576,1253
197,2.11321175985085,0.35083383973804805,-0.25692229871275524,-0.6769156262885201,-1.0948089842305848,1128,38,3132,1056
198,2.339619252309563,6.982564421093924,3.0043454189457255,1.637904879568427,1.3745469459384914,1386,820,3524,2436
199,2.0000080136214935,5.107461300218046,3.5379705102079173,0.6528748770761091,0.31625154729460103,102,2027,419,126
200,2.0000080136214935,0.5181104690223045,3.6243727672751582,1.9334138803161223,0.19866316966750255,443,128,3364,2534
201,1.5019115302123254,0.4350313991413456,2.1534012269685587,-0.38140662554082466,-0.03651358558669543,3403,3294,3449,2961
202,1.6603967749334243,-0.6923422959968132,1.645125478016416,1.145389878322268,0.551428302548799,101,3158,2940,1940
203,2.0000080136214935,-0.5673089028853949,2.8456492800761555,0.9976353779484204,0.9041934354300954,3265,1990,1573,487
204,2.0000080136214935,1.550166365569359,1.2433688359427202,0.9483838778238045,0.7866050578029969,1961,304,3514,1700
205,2.0000080136214935,0.5857966680288939,0.6832911023629785,-0.1844006250423611,-0.8596322289763878,132,2983,1973,1634
206,0.6415630588692165,0.4558360686069691,0.8405100315845223,0.16035987582995015,0.9041934354300954,1851,3019,341,3516
207,2.792434237226989,0.0020874262794870423,-0.2566452933919723,-0.38140662554082466,0.08107479204040408,3332,3237,3089,2764
208,2.11321175985085,1.802207656423376,0.9243553633894088,0.5051203767022614,-0.3892787184679919,929,1253,304,77
209,2.0000080136214935,0.6538789601197635,0.7134873864815349,0.7513778773253409,-2.5058695157557715,3191,211,3,421
210,1.954726515129751,0.5211470780931889,1.3012245402167275,-0.2829036252915929,-0.1541019632137939,1947,3530,2591,2436
211,2.0000080136214935,0.405936297214753,2.3956975705511763,0.702126377200725,-0.1541019632137939,3197,146,2972,3185
212,2.0000080136214935,0.7924248086942047,2.40732599548414,0.6528748770761091,-0.5068670960950904,418,153,139,2088
213,1.8868042673921372,-0.039781820217791676,1.1946810904631098,0.9976353779484204,-0.1541019632137939,1253,2470,929,785
214,2.11321175985085,0.9601080836578731,0.9929200750074224,-0.8739216267869836,-1.0948089842305848,2972,146,3197,3045
215,1.8868042673921372,0.6896599581573436,2.751547441394628,0.8498808775745726,1.021781813057195,3355,1641,705,3197
216,1.6603967749334243,0.5615046510776416,0.6614449190902791,0.20961137595456605,-1.3299857394847827,2944,2975,2596,1628
217,1.8868042673921372,1.012316705823768,1.6878498071774712,0.6528748770761091,-0.5068670960950904,1913,1892,1832,1576
218,1.8868042673921372,0.1845035215523249,0.8287363408600087,-0.1844006250423611,-1.3299857394847827,1349,770,586,341
219,2.11321175985085,1.190516069643711,1.620164786279656,0.702126377200725,-0.03651358558669543,471,304,222,3296
220,1.8868042673921372,0.024051854470570413,0.33836683494046754,-1.563442628531606,-1.0948089842305848,1487,3477,2965,712
221,1.7736005211627808,1.1462600542919457,0.976942140547388,-0.03664612466851342,0.08107479204040408,2514,2196,406,338
222,1.547193028704068,0.019635507846529218,0.04055782042247685,0.4558688765776455,-0.03651358558669543,1503,219,3480,3045
223,1.8868042673921372,1.1297238239953609,0.7381206997995343,-0.38140662554082466,-0.7420438513492883,370,3191,2961,696
224,1.8868042673921372,-0.2876657878774501,-0.07940856771129641,1.2438928785714998,-0.7420438513492883,2444,545,1940,1253
225,1.8868042673921372,-0.4565940123818683,-0.3282613396182739,0.5543718768268773,-1.6827508723660791,3516,2975,2509,3503
226,1.8188820196545235,0.5065231776780911,0.8438765374483841,-0.03664612466851342,-0.5068670960950904,3279,3132,3087,2430
227,1.8868042673921372,1.1565369700055956,0.9770953319262023,0.702126377200725,0.08107479204040408,1221,338,406,51
228,1.7283190226710383,0.483749793248346,4.076051771154228,1.4901503791945794,0.9041934354300954,1402,1821,232,271
229,1.8868042673921372,0.4802883709221075,2.9734955596826174,1.5886533794438111,0.08107479204040408,2436,3503,3019,2603
230,1.7736005211627808,2.272189869210866,2.497619160777616,-0.8739216267869836,1.3745469459384914,3124,1700,3060,1386
231,1.8868042673921372,-0.31924517034164784,1.6876066477418323,0.8006293774499568,-0.03651358558669543,1183,1253,1189,985
232,1.7736005211627808,0.7668684482435832,4.484519379511459,1.2931443786961156,-0.03651358558669543,229,1402,2444,1821
233,2.2264155060802064,1.0562963572652015,2.6205299155728317,-0.5784126260392882,0.551428302548799,476,3258,1386,3063
234,1.3717362783482638,-0.19401381624967143,0.13469349949290227,0.30811437620379784,-1.5651624947389808,3503,2961,1961,819
235,1.7736005211627808,-0.24050703881033192,-0.1690935733439724,1.194641378446884,-0.6244554737221899,860,1743,2409,576
236,1.7736005211627808,0.950332986623509,0.3089363977910554,0.20961137595456605,-0.3892787184679919,404,3335,63,2167
237,2.0000080136214935,3.314182517141486,2.0270511245563445,-0.4306581256654406,-0.6244554737221899,1126,3478,1697,240
238,1.547193028704068,2.3673934716103324,3.3417131610544586,-0.9231731269115995,1.1393701906842935,1875,425,2853,1772
239,1.7962412704086521,-0.2921222628835176,0.38327641119937733,-0.08589762479312932,-0.7420438513492883,2004,190,3208,3158
240,2.2264155060802064,0.3629757412577311,0.7542515398335716,0.11110837570533426,-0.6244554737221899,1697,653,3063,1672
241,1.8868042673921372,0.3131305296343969,0.3274886091632331,-0.47990962579005647,-2.2706927605015736,304,3158,2853,2514
242,1.6603967749334243,0.6169866312122184,2.5617305937371007,-0.08589762479312932,-0.03651358558669543,121,734,2975,570
